"BEND_MAP_ID","EdgeBetweenness","interaction","name","node::Source_selected","node::Target_selected","selected","shared interaction","shared name"
"63629","1162.3809523809553","interacts with","NR2F2 (interacts with) BST2",,,"false","interacts with","NR2F2 (interacts with) BST2"
"63631","1004.6309523809515","interacts with","NR2F2 (interacts with) MTAP",,,"false","interacts with","NR2F2 (interacts with) MTAP"
"63633","350.652777777777","interacts with","NR2F2 (interacts with) AURKB",,,"false","interacts with","NR2F2 (interacts with) AURKB"
"63635","347.0","interacts with","NR2F2 (interacts with) F10",,,"false","interacts with","NR2F2 (interacts with) F10"
"63637","445.8333333333353","interacts with","NR2F2 (interacts with) AEBP2",,,"false","interacts with","NR2F2 (interacts with) AEBP2"
"63639","366.285714285716","interacts with","NR2F2 (interacts with) BBS9",,,"false","interacts with","NR2F2 (interacts with) BBS9"
"63641","930.8000000000029","interacts with","NR2F2 (interacts with) TOPORS",,,"false","interacts with","NR2F2 (interacts with) TOPORS"
"63643","698.162179487179","interacts with","NR2F2 (interacts with) ZNF574",,,"false","interacts with","NR2F2 (interacts with) ZNF574"
"63645","1221.75","interacts with","NR2F2 (interacts with) ATP1B3",,,"false","interacts with","NR2F2 (interacts with) ATP1B3"
"63647","3294.809523809515","interacts with","NR2F2 (interacts with) TDGF1",,,"false","interacts with","NR2F2 (interacts with) TDGF1"
"63649","570.0892857142887","interacts with","NR2F2 (interacts with) STMN1",,,"false","interacts with","NR2F2 (interacts with) STMN1"
"63651","665.8333333333356","interacts with","NR2F2 (interacts with) ARID3B",,,"false","interacts with","NR2F2 (interacts with) ARID3B"
"63653","581.4750000000023","interacts with","NR2F2 (interacts with) DR1",,,"false","interacts with","NR2F2 (interacts with) DR1"
"63655","21427.301966162573","interacts with","NR2F2 (interacts with) CREB1",,,"false","interacts with","NR2F2 (interacts with) CREB1"
"63657","497.9761904761887","interacts with","NR2F2 (interacts with) E2F4",,,"false","interacts with","NR2F2 (interacts with) E2F4"
"63659","1334.2166666666658","interacts with","NR2F2 (interacts with) MYCN",,,"false","interacts with","NR2F2 (interacts with) MYCN"
"63661","5893.632962943525","interacts with","NR2F2 (interacts with) JUN",,,"false","interacts with","NR2F2 (interacts with) JUN"
"63663","319.99999999999875","interacts with","NR2F2 (interacts with) ETV5",,,"false","interacts with","NR2F2 (interacts with) ETV5"
"63665","342.50000000000125","interacts with","NR2F2 (interacts with) MTHFD2",,,"false","interacts with","NR2F2 (interacts with) MTHFD2"
"63667","708.6705128205161","interacts with","NR2F2 (interacts with) ZNF207",,,"false","interacts with","NR2F2 (interacts with) ZNF207"
"63669","576.2500000000015","interacts with","NR2F2 (interacts with) RRM2",,,"false","interacts with","NR2F2 (interacts with) RRM2"
"63671","517.3194444444442","interacts with","NR2F2 (interacts with) TIMM21",,,"false","interacts with","NR2F2 (interacts with) TIMM21"
"63673","947.4166666666728","interacts with","NR2F2 (interacts with) ZNF480",,,"false","interacts with","NR2F2 (interacts with) ZNF480"
"63675","631.2038461538436","interacts with","NR2F2 (interacts with) ZNF121",,,"false","interacts with","NR2F2 (interacts with) ZNF121"
"63677","497.26190476190214","interacts with","NR2F2 (interacts with) FLRT3",,,"false","interacts with","NR2F2 (interacts with) FLRT3"
"63679","871.1500000000029","interacts with","NR2F2 (interacts with) NUSAP1",,,"false","interacts with","NR2F2 (interacts with) NUSAP1"
"63681","566.1785714285737","interacts with","NR2F2 (interacts with) ZNF620",,,"false","interacts with","NR2F2 (interacts with) ZNF620"
"63683","21641.98233351599","interacts with","NR2F2 (interacts with) FOXA2",,,"false","interacts with","NR2F2 (interacts with) FOXA2"
"63685","1118.1357142857116","interacts with","NR2F2 (interacts with) ZNF695",,,"false","interacts with","NR2F2 (interacts with) ZNF695"
"63687","319.5317460317458","interacts with","NR2F2 (interacts with) CAMK2D",,,"false","interacts with","NR2F2 (interacts with) CAMK2D"
"63689","445.8333333333353","interacts with","NR2F2 (interacts with) CEBPA",,,"false","interacts with","NR2F2 (interacts with) CEBPA"
"63691","1582.7833333333192","interacts with","NR2F2 (interacts with) ALG6",,,"false","interacts with","NR2F2 (interacts with) ALG6"
"63693","474.28571428571274","interacts with","NR2F2 (interacts with) NUP85",,,"false","interacts with","NR2F2 (interacts with) NUP85"
"63695","750.8511904761907","interacts with","NR2F2 (interacts with) DNMT1",,,"false","interacts with","NR2F2 (interacts with) DNMT1"
"63697","450.2999999999991","interacts with","NR2F2 (interacts with) KNSTRN",,,"false","interacts with","NR2F2 (interacts with) KNSTRN"
"63699","911.7714285714223","interacts with","NR2F2 (interacts with) CKAP2",,,"false","interacts with","NR2F2 (interacts with) CKAP2"
"63701","527.314285714281","interacts with","NR2F2 (interacts with) TOP2A",,,"false","interacts with","NR2F2 (interacts with) TOP2A"
"63703","366.285714285716","interacts with","NR2F2 (interacts with) MSH2",,,"false","interacts with","NR2F2 (interacts with) MSH2"
"63705","888.7750000000079","interacts with","NR2F2 (interacts with) CAPG",,,"false","interacts with","NR2F2 (interacts with) CAPG"
"63707","681.8083333333343","interacts with","NR2F2 (interacts with) HGD",,,"false","interacts with","NR2F2 (interacts with) HGD"
"63709","1191.7309523809504","interacts with","NR2F2 (interacts with) UBE2C",,,"false","interacts with","NR2F2 (interacts with) UBE2C"
"63711","450.99999999999807","interacts with","NR2F2 (interacts with) FGG",,,"false","interacts with","NR2F2 (interacts with) FGG"
"63713","471.87500000000284","interacts with","NR2F2 (interacts with) ZNF33A",,,"false","interacts with","NR2F2 (interacts with) ZNF33A"
"63715","460.46428571428805","interacts with","NR2F2 (interacts with) SP100",,,"false","interacts with","NR2F2 (interacts with) SP100"
"63718","1815.5307692307545","interacts with","NR2F2 (interacts with) RGN",,,"false","interacts with","NR2F2 (interacts with) RGN"
"63720","814.9333333333436","interacts with","NR2F2 (interacts with) SIL1",,,"false","interacts with","NR2F2 (interacts with) SIL1"
"63722","923.4523809523785","interacts with","NR2F2 (interacts with) MMS22L",,,"false","interacts with","NR2F2 (interacts with) MMS22L"
"63724","1338.3500000000113","interacts with","NR2F2 (interacts with) PLRG1",,,"false","interacts with","NR2F2 (interacts with) PLRG1"
"63726","299.99999999999943","interacts with","NR2F2 (interacts with) ID2",,,"false","interacts with","NR2F2 (interacts with) ID2"
"63728","531.2666666666695","interacts with","NR2F2 (interacts with) MT1X",,,"false","interacts with","NR2F2 (interacts with) MT1X"
"63730","1030.3714285714384","interacts with","NR2F2 (interacts with) MEP1A",,,"false","interacts with","NR2F2 (interacts with) MEP1A"
"63732","905.4999999999962","interacts with","NR2F2 (interacts with) CCNB2",,,"false","interacts with","NR2F2 (interacts with) CCNB2"
"63734","437.75","interacts with","NR2F2 (interacts with) ZNF300",,,"false","interacts with","NR2F2 (interacts with) ZNF300"
"63736","212.0","interacts with","NR2F2 (interacts with) LEAP2",,,"false","interacts with","NR2F2 (interacts with) LEAP2"
"63738","445.8333333333353","interacts with","NR2F2 (interacts with) RBP4",,,"false","interacts with","NR2F2 (interacts with) RBP4"
"63740","796.7499999999972","interacts with","NR2F2 (interacts with) E2F5",,,"false","interacts with","NR2F2 (interacts with) E2F5"
"63742","560.1428571428526","interacts with","NR2F2 (interacts with) TTR",,,"false","interacts with","NR2F2 (interacts with) TTR"
"63744","573.7619047619064","interacts with","NR2F2 (interacts with) SERPIND1",,,"false","interacts with","NR2F2 (interacts with) SERPIND1"
"63746","999.1666666666662","interacts with","NR2F2 (interacts with) LIN28B",,,"false","interacts with","NR2F2 (interacts with) LIN28B"
"63748","1108.500000000002","interacts with","NR2F2 (interacts with) CCDC82",,,"false","interacts with","NR2F2 (interacts with) CCDC82"
"63750","473.2321428571441","interacts with","NR2F2 (interacts with) ZNF91",,,"false","interacts with","NR2F2 (interacts with) ZNF91"
"63752","1186.6500000000065","interacts with","NR2F2 (interacts with) DUT",,,"false","interacts with","NR2F2 (interacts with) DUT"
"63754","800.9181318681291","interacts with","NR2F2 (interacts with) HINFP",,,"false","interacts with","NR2F2 (interacts with) HINFP"
"63756","572.1062271062306","interacts with","NR2F2 (interacts with) ZNF573",,,"false","interacts with","NR2F2 (interacts with) ZNF573"
"63758","443.37500000000216","interacts with","NR2F2 (interacts with) NUP88",,,"false","interacts with","NR2F2 (interacts with) NUP88"
"63760","494.42857142857093","interacts with","NR2F2 (interacts with) GATA4",,,"false","interacts with","NR2F2 (interacts with) GATA4"
"63764","3779.333333333333","interacts with","NR2F2 (interacts with) RARG",,,"false","interacts with","NR2F2 (interacts with) RARG"
"63766","539.2083333333312","interacts with","NR2F2 (interacts with) ZNF512",,,"false","interacts with","NR2F2 (interacts with) ZNF512"
"63768","5613.8285714285685","interacts with","NR2F2 (interacts with) FOSL2",,,"false","interacts with","NR2F2 (interacts with) FOSL2"
"63770","689.8892857142854","interacts with","NR2F2 (interacts with) HNRNPH2",,,"false","interacts with","NR2F2 (interacts with) HNRNPH2"
"63772","484.885714285715","interacts with","NR2F2 (interacts with) SLC38A2",,,"false","interacts with","NR2F2 (interacts with) SLC38A2"
"63774","682.8333333333306","interacts with","NR2F2 (interacts with) POLB",,,"false","interacts with","NR2F2 (interacts with) POLB"
"63777","1461.911904761898","interacts with","NR2F2 (interacts with) RAMP1",,,"false","interacts with","NR2F2 (interacts with) RAMP1"
"63779","212.0","interacts with","NR2F2 (interacts with) HERPUD1",,,"false","interacts with","NR2F2 (interacts with) HERPUD1"
"63781","717.3999999999949","interacts with","NR2F2 (interacts with) MTUS1",,,"false","interacts with","NR2F2 (interacts with) MTUS1"
"63783","550.4583333333343","interacts with","NR2F2 (interacts with) YBX1",,,"false","interacts with","NR2F2 (interacts with) YBX1"
"63785","1037.6857142857068","interacts with","NR2F2 (interacts with) ZNF286B",,,"false","interacts with","NR2F2 (interacts with) ZNF286B"
"63787","625.7999999999947","interacts with","NR2F2 (interacts with) TERF1",,,"false","interacts with","NR2F2 (interacts with) TERF1"
"63789","705.6785714285644","interacts with","NR2F2 (interacts with) ZNF232",,,"false","interacts with","NR2F2 (interacts with) ZNF232"
"63791","301.1249999999994","interacts with","NR2F2 (interacts with) ORC4",,,"false","interacts with","NR2F2 (interacts with) ORC4"
"63793","895.5999999999931","interacts with","NR2F2 (interacts with) LRR1",,,"false","interacts with","NR2F2 (interacts with) LRR1"
"63795","750.8511904761907","interacts with","NR2F2 (interacts with) NVL",,,"false","interacts with","NR2F2 (interacts with) NVL"
"63797","380.1428571428564","interacts with","NR2F2 (interacts with) AHSG",,,"false","interacts with","NR2F2 (interacts with) AHSG"
"63799","490.252380952383","interacts with","NR2F2 (interacts with) CENPE",,,"false","interacts with","NR2F2 (interacts with) CENPE"
"63801","481.87499999999795","interacts with","NR2F2 (interacts with) CXXC1",,,"false","interacts with","NR2F2 (interacts with) CXXC1"
"63803","1226.1999999999996","interacts with","NR2F2 (interacts with) CTSC",,,"false","interacts with","NR2F2 (interacts with) CTSC"
"63805","295.9571428571441","interacts with","NR2F2 (interacts with) BIRC5",,,"false","interacts with","NR2F2 (interacts with) BIRC5"
"63807","400.21428571428635","interacts with","NR2F2 (interacts with) KNTC1",,,"false","interacts with","NR2F2 (interacts with) KNTC1"
"63809","819.9928571428591","interacts with","NR2F2 (interacts with) KNG1",,,"false","interacts with","NR2F2 (interacts with) KNG1"
"63811","431.71428571428794","interacts with","NR2F2 (interacts with) EFNA1",,,"false","interacts with","NR2F2 (interacts with) EFNA1"
"63813","1053.7499999999961","interacts with","NR2F2 (interacts with) ZNF74",,,"false","interacts with","NR2F2 (interacts with) ZNF74"
"63815","363.875","interacts with","NR2F2 (interacts with) ING3",,,"false","interacts with","NR2F2 (interacts with) ING3"
"63817","854.4166666666715","interacts with","NR2F2 (interacts with) STX8",,,"false","interacts with","NR2F2 (interacts with) STX8"
"63819","1304.733333333335","interacts with","NR2F2 (interacts with) PLA2G12B",,,"false","interacts with","NR2F2 (interacts with) PLA2G12B"
"63821","285.0","interacts with","NR2F2 (interacts with) TBPL1",,,"false","interacts with","NR2F2 (interacts with) TBPL1"
"63823","510.60000000000383","interacts with","NR2F2 (interacts with) TMEM177",,,"false","interacts with","NR2F2 (interacts with) TMEM177"
"63825","895.5999999999931","interacts with","NR2F2 (interacts with) ANAPC7",,,"false","interacts with","NR2F2 (interacts with) ANAPC7"
"63827","412.5649350649342","interacts with","NR2F2 (interacts with) CDKN3",,,"false","interacts with","NR2F2 (interacts with) CDKN3"
"63829","319.99999999999875","interacts with","NR2F2 (interacts with) TPX2",,,"false","interacts with","NR2F2 (interacts with) TPX2"
"63831","588.2559523809497","interacts with","NR2F2 (interacts with) APOC2",,,"false","interacts with","NR2F2 (interacts with) APOC2"
"63833","489.6666666666668","interacts with","NR2F2 (interacts with) NUP93",,,"false","interacts with","NR2F2 (interacts with) NUP93"
"63835","753.266666666669","interacts with","NR2F2 (interacts with) EBNA1BP2",,,"false","interacts with","NR2F2 (interacts with) EBNA1BP2"
"63837","347.0","interacts with","NR2F2 (interacts with) TK1",,,"false","interacts with","NR2F2 (interacts with) TK1"
"63839","309.8333333333331","interacts with","NR2F2 (interacts with) BUB1B",,,"false","interacts with","NR2F2 (interacts with) BUB1B"
"63841","851.0214285714245","interacts with","NR2F2 (interacts with) CENPF",,,"false","interacts with","NR2F2 (interacts with) CENPF"
"63843","744.1666666666644","interacts with","NR2F2 (interacts with) FBL",,,"false","interacts with","NR2F2 (interacts with) FBL"
"63845","732.5589826839813","interacts with","NR2F2 (interacts with) IL32",,,"false","interacts with","NR2F2 (interacts with) IL32"
"63847","1319.5000000000045","interacts with","NR2F2 (interacts with) MTHFD1",,,"false","interacts with","NR2F2 (interacts with) MTHFD1"
"63849","698.5285714285696","interacts with","NR2F2 (interacts with) NME2",,,"false","interacts with","NR2F2 (interacts with) NME2"
"63851","850.249999999994","interacts with","NR2F2 (interacts with) RNF138",,,"false","interacts with","NR2F2 (interacts with) RNF138"
"63853","296.71428571428635","interacts with","NR2F2 (interacts with) ASGR1",,,"false","interacts with","NR2F2 (interacts with) ASGR1"
"63855","2532.8888888888573","interacts with","NR2F2 (interacts with) HELLS",,,"false","interacts with","NR2F2 (interacts with) HELLS"
"63857","1023.0047619047589","interacts with","NR2F2 (interacts with) ATF3",,,"false","interacts with","NR2F2 (interacts with) ATF3"
"63859","423.9999999999986","interacts with","NR2F2 (interacts with) TEX10",,,"false","interacts with","NR2F2 (interacts with) TEX10"
"63861","923.4523809523785","interacts with","NR2F2 (interacts with) CDC20",,,"false","interacts with","NR2F2 (interacts with) CDC20"
"63863","385.4583333333352","interacts with","NR2F2 (interacts with) CDK4",,,"false","interacts with","NR2F2 (interacts with) CDK4"
"63865","691.1681318681285","interacts with","NR2F2 (interacts with) SF3B3",,,"false","interacts with","NR2F2 (interacts with) SF3B3"
"63867","10594.834378693173","interacts with","NR2F2 (interacts with) HNF4A",,,"false","interacts with","NR2F2 (interacts with) HNF4A"
"63869","497.3809523809519","interacts with","NR2F2 (interacts with) DDC",,,"false","interacts with","NR2F2 (interacts with) DDC"
"63871","347.0","interacts with","NR2F2 (interacts with) EEF1E1",,,"false","interacts with","NR2F2 (interacts with) EEF1E1"
"63873","465.6666666666689","interacts with","NR2F2 (interacts with) PRKCE",,,"false","interacts with","NR2F2 (interacts with) PRKCE"
"63875","626.75","interacts with","NR2F2 (interacts with) CPSF3",,,"false","interacts with","NR2F2 (interacts with) CPSF3"
"63877","777.4000000000023","interacts with","NR2F2 (interacts with) COMMD10",,,"false","interacts with","NR2F2 (interacts with) COMMD10"
"63879","806.776190476192","interacts with","NR2F2 (interacts with) RAD51AP1",,,"false","interacts with","NR2F2 (interacts with) RAD51AP1"
"63881","641.4642857142838","interacts with","NR2F2 (interacts with) SP4",,,"false","interacts with","NR2F2 (interacts with) SP4"
"63883","323.35042735042646","interacts with","NR2F2 (interacts with) ZNF398",,,"false","interacts with","NR2F2 (interacts with) ZNF398"
"63885","531.8285714285716","interacts with","NR2F2 (interacts with) HPX",,,"false","interacts with","NR2F2 (interacts with) HPX"
"63887","563.474999999995","interacts with","NR2F2 (interacts with) ZNF202",,,"false","interacts with","NR2F2 (interacts with) ZNF202"
"63889","749.041666666669","interacts with","NR2F2 (interacts with) SKA3",,,"false","interacts with","NR2F2 (interacts with) SKA3"
"63891","574.3035714285742","interacts with","NR2F2 (interacts with) SMAD5",,,"false","interacts with","NR2F2 (interacts with) SMAD5"
"63893","823.4333333333436","interacts with","NR2F2 (interacts with) CHEK1",,,"false","interacts with","NR2F2 (interacts with) CHEK1"
"63895","1405.2833333333394","interacts with","NR2F2 (interacts with) ZNF92",,,"false","interacts with","NR2F2 (interacts with) ZNF92"
"63897","1822.333333333324","interacts with","NR2F2 (interacts with) PCGF6",,,"false","interacts with","NR2F2 (interacts with) PCGF6"
"63899","212.0","interacts with","NR2F2 (interacts with) EFTUD2",,,"false","interacts with","NR2F2 (interacts with) EFTUD2"
"63901","301.1249999999994","interacts with","NR2F2 (interacts with) ACADSB",,,"false","interacts with","NR2F2 (interacts with) ACADSB"
"63903","782.3833333333303","interacts with","NR2F2 (interacts with) WARS",,,"false","interacts with","NR2F2 (interacts with) WARS"
"63905","228.875","interacts with","NR2F2 (interacts with) MXD1",,,"false","interacts with","NR2F2 (interacts with) MXD1"
"63907","887.4499999999992","interacts with","NR2F2 (interacts with) GATM",,,"false","interacts with","NR2F2 (interacts with) GATM"
"63909","573.7619047619064","interacts with","NR2F2 (interacts with) ATG4C",,,"false","interacts with","NR2F2 (interacts with) ATG4C"
"63911","591.8634920634935","interacts with","NR2F2 (interacts with) ZNF581",,,"false","interacts with","NR2F2 (interacts with) ZNF581"
"63913","227.00000000000043","interacts with","NR2F2 (interacts with) KLHL7",,,"false","interacts with","NR2F2 (interacts with) KLHL7"
"63915","574.2619047619064","interacts with","NR2F2 (interacts with) HP",,,"false","interacts with","NR2F2 (interacts with) HP"
"63917","802.9523809523838","interacts with","NR2F2 (interacts with) ZSCAN21",,,"false","interacts with","NR2F2 (interacts with) ZSCAN21"
"63919","253.73214285714397","interacts with","NR2F2 (interacts with) TMEM69",,,"false","interacts with","NR2F2 (interacts with) TMEM69"
"63921","662.6527777777806","interacts with","NR2F2 (interacts with) GATAD2B",,,"false","interacts with","NR2F2 (interacts with) GATAD2B"
"63923","212.0","interacts with","NR2F2 (interacts with) NIP7",,,"false","interacts with","NR2F2 (interacts with) NIP7"
"63925","693.6190476190446","interacts with","NR2F2 (interacts with) KIF23",,,"false","interacts with","NR2F2 (interacts with) KIF23"
"63927","403.70000000000124","interacts with","NR2F2 (interacts with) ZNF891",,,"false","interacts with","NR2F2 (interacts with) ZNF891"
"63929","280.72727272727366","interacts with","NR2F2 (interacts with) CENPK",,,"false","interacts with","NR2F2 (interacts with) CENPK"
"63931","359.125","interacts with","NR2F2 (interacts with) GALM",,,"false","interacts with","NR2F2 (interacts with) GALM"
"63933","292.66666666666794","interacts with","NR2F2 (interacts with) KIF22",,,"false","interacts with","NR2F2 (interacts with) KIF22"
"63935","711.4714285714236","interacts with","NR2F2 (interacts with) NODAL",,,"false","interacts with","NR2F2 (interacts with) NODAL"
"63937","465.5999999999974","interacts with","NR2F2 (interacts with) PLK1",,,"false","interacts with","NR2F2 (interacts with) PLK1"
"63939","263.5454545454548","interacts with","NR2F2 (interacts with) THAP4",,,"false","interacts with","NR2F2 (interacts with) THAP4"
"63941","1150.16904761904","interacts with","NR2F2 (interacts with) TCF3",,,"false","interacts with","NR2F2 (interacts with) TCF3"
"63943","864.0499999999979","interacts with","NR2F2 (interacts with) ADNP",,,"false","interacts with","NR2F2 (interacts with) ADNP"
"63945","414.50000000000006","interacts with","NR2F2 (interacts with) ZNF766",,,"false","interacts with","NR2F2 (interacts with) ZNF766"
"63947","778.4523809523791","interacts with","NR2F2 (interacts with) EXOSC3",,,"false","interacts with","NR2F2 (interacts with) EXOSC3"
"63949","379.1000000000015","interacts with","NR2F2 (interacts with) MCM3",,,"false","interacts with","NR2F2 (interacts with) MCM3"
"63951","682.4538461538522","interacts with","NR2F2 (interacts with) RFC2",,,"false","interacts with","NR2F2 (interacts with) RFC2"
"63954","865.6666666666699","interacts with","NR2F2 (interacts with) FAM114A1",,,"false","interacts with","NR2F2 (interacts with) FAM114A1"
"63956","411.71428571428805","interacts with","NR2F2 (interacts with) ZNF286A",,,"false","interacts with","NR2F2 (interacts with) ZNF286A"
"63958","379.0000000000015","interacts with","NR2F2 (interacts with) C19orf48",,,"false","interacts with","NR2F2 (interacts with) C19orf48"
"63960","774.1749999999963","interacts with","NR2F2 (interacts with) DPCD",,,"false","interacts with","NR2F2 (interacts with) DPCD"
"63962","779.6666666666689","interacts with","NR2F2 (interacts with) HMMR",,,"false","interacts with","NR2F2 (interacts with) HMMR"
"63964","832.2500000000032","interacts with","NR2F2 (interacts with) PSMG1",,,"false","interacts with","NR2F2 (interacts with) PSMG1"
"63966","212.0","interacts with","NR2F2 (interacts with) ZNF721",,,"false","interacts with","NR2F2 (interacts with) ZNF721"
"63968","448.58928571428794","interacts with","NR2F2 (interacts with) NDUFAF4",,,"false","interacts with","NR2F2 (interacts with) NDUFAF4"
"63970","850.0666666666642","interacts with","NR2F2 (interacts with) YAF2",,,"false","interacts with","NR2F2 (interacts with) YAF2"
"63972","228.875","interacts with","NR2F2 (interacts with) RSU1",,,"false","interacts with","NR2F2 (interacts with) RSU1"
"63974","234.49999999999935","interacts with","NR2F2 (interacts with) ZNF253",,,"false","interacts with","NR2F2 (interacts with) ZNF253"
"63976","212.0","interacts with","NR2F2 (interacts with) PPIL1",,,"false","interacts with","NR2F2 (interacts with) PPIL1"
"63978","432.50000000000017","interacts with","NR2F2 (interacts with) PRMT3",,,"false","interacts with","NR2F2 (interacts with) PRMT3"
"63980","917.6499999999936","interacts with","NR2F2 (interacts with) NUDT1",,,"false","interacts with","NR2F2 (interacts with) NUDT1"
"63982","6786.850856161353","interacts with","NR2F2 (interacts with) RFX5",,,"false","interacts with","NR2F2 (interacts with) RFX5"
"63984","293.76388888888886","interacts with","NR2F2 (interacts with) RRM1",,,"false","interacts with","NR2F2 (interacts with) RRM1"
"63986","444.55833333333266","interacts with","NR2F2 (interacts with) CENPA",,,"false","interacts with","NR2F2 (interacts with) CENPA"
"63988","297.49999999999955","interacts with","NR2F2 (interacts with) CKS2",,,"false","interacts with","NR2F2 (interacts with) CKS2"
"63990","538.9940476190463","interacts with","NR2F2 (interacts with) FANCI",,,"false","interacts with","NR2F2 (interacts with) FANCI"
"63992","566.099999999998","interacts with","NR2F2 (interacts with) PEF1",,,"false","interacts with","NR2F2 (interacts with) PEF1"
"63994","839.094047619048","interacts with","NR2F2 (interacts with) ANG",,,"false","interacts with","NR2F2 (interacts with) ANG"
"63996","670.6369047619091","interacts with","NR2F2 (interacts with) PAFAH1B3",,,"false","interacts with","NR2F2 (interacts with) PAFAH1B3"
"63998","212.0","interacts with","NR2F2 (interacts with) MRPL1",,,"false","interacts with","NR2F2 (interacts with) MRPL1"
"64000","212.0","interacts with","NR2F2 (interacts with) GMPR2",,,"false","interacts with","NR2F2 (interacts with) GMPR2"
"64002","350.3000000000008","interacts with","NR2F2 (interacts with) ISY1",,,"false","interacts with","NR2F2 (interacts with) ISY1"
"64004","301.1249999999994","interacts with","NR2F2 (interacts with) G2E3",,,"false","interacts with","NR2F2 (interacts with) G2E3"
"64006","398.14423076923293","interacts with","NR2F2 (interacts with) EXOSC9",,,"false","interacts with","NR2F2 (interacts with) EXOSC9"
"64008","646.6369047619052","interacts with","NR2F2 (interacts with) ZNF670",,,"false","interacts with","NR2F2 (interacts with) ZNF670"
"64010","313.58928571428663","interacts with","NR2F2 (interacts with) ICE2",,,"false","interacts with","NR2F2 (interacts with) ICE2"
"64012","1026.8273809523816","interacts with","NR2F2 (interacts with) ZBTB3",,,"false","interacts with","NR2F2 (interacts with) ZBTB3"
"64014","723.774999999997","interacts with","NR2F2 (interacts with) AGTRAP",,,"false","interacts with","NR2F2 (interacts with) AGTRAP"
"64016","858.9940476190563","interacts with","NR2F2 (interacts with) DROSHA",,,"false","interacts with","NR2F2 (interacts with) DROSHA"
"64018","227.00000000000043","interacts with","NR2F2 (interacts with) ZNF143",,,"false","interacts with","NR2F2 (interacts with) ZNF143"
"64020","445.8333333333353","interacts with","NR2F2 (interacts with) GEMIN2",,,"false","interacts with","NR2F2 (interacts with) GEMIN2"
"64022","548.2249999999976","interacts with","NR2F2 (interacts with) BCS1L",,,"false","interacts with","NR2F2 (interacts with) BCS1L"
"64024","607.4523809523821","interacts with","NR2F2 (interacts with) NCAPG",,,"false","interacts with","NR2F2 (interacts with) NCAPG"
"64026","511.875","interacts with","NR2F2 (interacts with) UTP18",,,"false","interacts with","NR2F2 (interacts with) UTP18"
"64028","369.7142857142872","interacts with","NR2F2 (interacts with) DRAP1",,,"false","interacts with","NR2F2 (interacts with) DRAP1"
"64030","455.00000000000284","interacts with","NR2F2 (interacts with) ZNF589",,,"false","interacts with","NR2F2 (interacts with) ZNF589"
"64032","319.99999999999875","interacts with","NR2F2 (interacts with) ATIC",,,"false","interacts with","NR2F2 (interacts with) ATIC"
"64034","212.0","interacts with","NR2F2 (interacts with) ATL2",,,"false","interacts with","NR2F2 (interacts with) ATL2"
"64036","693.6190476190446","interacts with","NR2F2 (interacts with) ECT2",,,"false","interacts with","NR2F2 (interacts with) ECT2"
"64038","431.71428571428794","interacts with","NR2F2 (interacts with) APOA2",,,"false","interacts with","NR2F2 (interacts with) APOA2"
"64040","1013.085714285716","interacts with","NR2F2 (interacts with) POU2F1",,,"false","interacts with","NR2F2 (interacts with) POU2F1"
"64042","401.47499999999843","interacts with","NR2F2 (interacts with) CMC1",,,"false","interacts with","NR2F2 (interacts with) CMC1"
"64044","1100.800000000005","interacts with","NR2F2 (interacts with) BPHL",,,"false","interacts with","NR2F2 (interacts with) BPHL"
"64046","429.5892857142832","interacts with","NR2F2 (interacts with) ANLN",,,"false","interacts with","NR2F2 (interacts with) ANLN"
"64048","945.1666666666728","interacts with","NR2F2 (interacts with) ARG2",,,"false","interacts with","NR2F2 (interacts with) ARG2"
"64050","588.1666666666666","interacts with","NR2F2 (interacts with) LMO7",,,"false","interacts with","NR2F2 (interacts with) LMO7"
"64052","678.3273809523847","interacts with","NR2F2 (interacts with) BUB1",,,"false","interacts with","NR2F2 (interacts with) BUB1"
"64054","299.6250000000002","interacts with","NR2F2 (interacts with) KIF20B",,,"false","interacts with","NR2F2 (interacts with) KIF20B"
"64056","363.875","interacts with","NR2F2 (interacts with) MIS18BP1",,,"false","interacts with","NR2F2 (interacts with) MIS18BP1"
"64058","212.0","interacts with","NR2F2 (interacts with) TFRC",,,"false","interacts with","NR2F2 (interacts with) TFRC"
"64060","319.99999999999875","interacts with","NR2F2 (interacts with) BPTF",,,"false","interacts with","NR2F2 (interacts with) BPTF"
"64062","549.3035714285737","interacts with","NR2F2 (interacts with) HIBCH",,,"false","interacts with","NR2F2 (interacts with) HIBCH"
"64064","736.9319985570028","interacts with","NR2F2 (interacts with) ZNF562",,,"false","interacts with","NR2F2 (interacts with) ZNF562"
"64066","421.58928571428805","interacts with","NR2F2 (interacts with) XPO5",,,"false","interacts with","NR2F2 (interacts with) XPO5"
"64068","466.660714285715","interacts with","NR2F2 (interacts with) ZNF561",,,"false","interacts with","NR2F2 (interacts with) ZNF561"
"64070","412.6666666666648","interacts with","NR2F2 (interacts with) DCLRE1C",,,"false","interacts with","NR2F2 (interacts with) DCLRE1C"
"64072","841.550000000003","interacts with","NR2F2 (interacts with) OAZ2",,,"false","interacts with","NR2F2 (interacts with) OAZ2"
"64074","347.0","interacts with","NR2F2 (interacts with) FANCL",,,"false","interacts with","NR2F2 (interacts with) FANCL"
"64076","547.3035714285737","interacts with","NR2F2 (interacts with) DPH6",,,"false","interacts with","NR2F2 (interacts with) DPH6"
