"BEND_MAP_ID","EdgeBetweenness","interaction","name","node::Source_selected","node::Target_selected","selected","shared interaction","shared name"
"4523","435.0","interacts with","JUN (interacts with) SRF","false","false","false","interacts with","JUN (interacts with) SRF"
"4525","27590.951756577175","interacts with","JUN (interacts with) CEBPD","false","false","false","interacts with","JUN (interacts with) CEBPD"
"4527","435.0","interacts with","JUN (interacts with) EPAS1","false","false","false","interacts with","JUN (interacts with) EPAS1"
"4529","35312.2017565769","interacts with","JUN (interacts with) CREB1","false","false","false","interacts with","JUN (interacts with) CREB1"
"4531","23975.273185148573","interacts with","JUN (interacts with) MYC","false","false","false","interacts with","JUN (interacts with) MYC"
"4533","501.9230769230733","interacts with","JUN (interacts with) ATF3","false","false","false","interacts with","JUN (interacts with) ATF3"
"4535","0.0","interacts with","JUN (interacts with) JUN","false","false","false","interacts with","JUN (interacts with) JUN"
"4537","34877.20175657691","interacts with","JUN (interacts with) JUND","false","false","true","interacts with","JUN (interacts with) JUND"
"4539","5234.195804195795","interacts with","JUN (interacts with) MAFF","false","false","false","interacts with","JUN (interacts with) MAFF"
"4541","2844.0958513708733","interacts with","CACYBP (interacts with) REST","false","false","false","interacts with","CACYBP (interacts with) REST"
"4543","2998.760137085161","interacts with","CACYBP (interacts with) MAZ","false","false","false","interacts with","CACYBP (interacts with) MAZ"
"4545","2330.678787878803","interacts with","CACYBP (interacts with) ELF1","false","false","false","interacts with","CACYBP (interacts with) ELF1"
"4547","2875.4922799423025","interacts with","CACYBP (interacts with) MYBL2","false","false","false","interacts with","CACYBP (interacts with) MYBL2"
"4549","4303.924422799444","interacts with","CACYBP (interacts with) FOSL2","false","false","false","interacts with","CACYBP (interacts with) FOSL2"
"4551","3707.0410894661227","interacts with","CACYBP (interacts with) RFX5","false","false","false","interacts with","CACYBP (interacts with) RFX5"
"4553","3777.841089466119","interacts with","CACYBP (interacts with) CEBPD","false","false","false","interacts with","CACYBP (interacts with) CEBPD"
"4555","4825.091089466097","interacts with","CACYBP (interacts with) CREB1","false","false","false","interacts with","CACYBP (interacts with) CREB1"
"4557","3287.438708513737","interacts with","CACYBP (interacts with) MYC","false","false","false","interacts with","CACYBP (interacts with) MYC"
"4559","4766.091089466109","interacts with","CACYBP (interacts with) JUND","false","false","true","interacts with","CACYBP (interacts with) JUND"
"4561","745.5454545454558","interacts with","CACYBP (interacts with) MAFF","false","false","false","interacts with","CACYBP (interacts with) MAFF"
"4563","12713.44325396837","interacts with","PON2 (interacts with) REST","false","false","false","interacts with","PON2 (interacts with) REST"
"4565","13387.150396825524","interacts with","PON2 (interacts with) MAZ","false","false","false","interacts with","PON2 (interacts with) MAZ"
"4567","10477.03333333341","interacts with","PON2 (interacts with) ELF1","false","false","false","interacts with","PON2 (interacts with) ELF1"
"4569","12850.203968254002","interacts with","PON2 (interacts with) MYBL2","false","false","false","interacts with","PON2 (interacts with) MYBL2"
"4571","19072.357539682595","interacts with","PON2 (interacts with) FOSL2","false","false","false","interacts with","PON2 (interacts with) FOSL2"
"4573","16472.374206349323","interacts with","PON2 (interacts with) RFX5","false","false","false","interacts with","PON2 (interacts with) RFX5"
"4575","16780.774206349397","interacts with","PON2 (interacts with) CEBPD","false","false","false","interacts with","PON2 (interacts with) CEBPD"
"4577","21342.52420634922","interacts with","PON2 (interacts with) CREB1","false","false","false","interacts with","PON2 (interacts with) CREB1"
"4579","14644.614682539755","interacts with","PON2 (interacts with) MYC","false","false","false","interacts with","PON2 (interacts with) MYC"
"4581","21085.524206349215","interacts with","PON2 (interacts with) JUND","false","false","true","interacts with","PON2 (interacts with) JUND"
"4583","3264.9309523809807","interacts with","ZFAND2A (interacts with) REST","false","false","false","interacts with","ZFAND2A (interacts with) REST"
"4585","3437.9452380952694","interacts with","ZFAND2A (interacts with) MAZ","false","false","false","interacts with","ZFAND2A (interacts with) MAZ"
"4587","2690.6000000000163","interacts with","ZFAND2A (interacts with) ELF1","false","false","false","interacts with","ZFAND2A (interacts with) ELF1"
"4589","3300.0523809524093","interacts with","ZFAND2A (interacts with) MYBL2","false","false","false","interacts with","ZFAND2A (interacts with) MYBL2"
"4591","4897.959523809537","interacts with","ZFAND2A (interacts with) FOSL2","false","false","false","interacts with","ZFAND2A (interacts with) FOSL2"
"4593","4230.259523809554","interacts with","ZFAND2A (interacts with) RFX5","false","false","false","interacts with","ZFAND2A (interacts with) RFX5"
"4595","4309.459523809548","interacts with","ZFAND2A (interacts with) CEBPD","false","false","false","interacts with","ZFAND2A (interacts with) CEBPD"
"4597","5480.9595238095235","interacts with","ZFAND2A (interacts with) CREB1","false","false","false","interacts with","ZFAND2A (interacts with) CREB1"
"4599","3760.8738095238336","interacts with","ZFAND2A (interacts with) MYC","false","false","false","interacts with","ZFAND2A (interacts with) MYC"
"4601","5414.959523809535","interacts with","ZFAND2A (interacts with) JUND","false","false","true","interacts with","ZFAND2A (interacts with) JUND"
"4605","47430.00000000001","interacts with","NR3C1 (interacts with) FOSL2","false","false","false","interacts with","NR3C1 (interacts with) FOSL2"
"4607","43813.33333333341","interacts with","NR3C1 (interacts with) RFX5","false","false","false","interacts with","NR3C1 (interacts with) RFX5"
"4609","50323.3333333335","interacts with","NR3C1 (interacts with) CREB1","false","false","false","interacts with","NR3C1 (interacts with) CREB1"
"4611","50013.333333333496","interacts with","NR3C1 (interacts with) JUND","false","false","true","interacts with","NR3C1 (interacts with) JUND"
"4613","7370.828968254034","interacts with","NUP85 (interacts with) REST","false","false","false","interacts with","NUP85 (interacts with) REST"
"4615","7761.421825396898","interacts with","NUP85 (interacts with) MAZ","false","false","false","interacts with","NUP85 (interacts with) MAZ"
"4617","6074.233333333389","interacts with","NUP85 (interacts with) ELF1","false","false","false","interacts with","NUP85 (interacts with) ELF1"
"4619","7450.118253968289","interacts with","NUP85 (interacts with) MYBL2","false","false","false","interacts with","NUP85 (interacts with) MYBL2"
"4621","11057.514682539742","interacts with","NUP85 (interacts with) FOSL2","false","false","false","interacts with","NUP85 (interacts with) FOSL2"
"4623","9550.131349206416","interacts with","NUP85 (interacts with) RFX5","false","false","false","interacts with","NUP85 (interacts with) RFX5"
"4625","9728.931349206416","interacts with","NUP85 (interacts with) CEBPD","false","false","false","interacts with","NUP85 (interacts with) CEBPD"
"4627","12373.681349206325","interacts with","NUP85 (interacts with) CREB1","false","false","false","interacts with","NUP85 (interacts with) CREB1"
"4629","8490.457539682586","interacts with","NUP85 (interacts with) MYC","false","false","false","interacts with","NUP85 (interacts with) MYC"
"4631","12224.681349206325","interacts with","NUP85 (interacts with) JUND","false","false","true","interacts with","NUP85 (interacts with) JUND"
"4633","19809.4345238097","interacts with","FLRT2 (interacts with) MAZ","false","false","false","interacts with","FLRT2 (interacts with) MAZ"
"4635","15601.666666666797","interacts with","FLRT2 (interacts with) ELF1","false","false","false","interacts with","FLRT2 (interacts with) ELF1"
"4637","19078.363095238365","interacts with","FLRT2 (interacts with) MYBL2","false","false","false","interacts with","FLRT2 (interacts with) MYBL2"
"4639","27606.434523809967","interacts with","FLRT2 (interacts with) FOSL2","false","false","false","interacts with","FLRT2 (interacts with) FOSL2"
"4641","24098.93452380966","interacts with","FLRT2 (interacts with) RFX5","false","false","false","interacts with","FLRT2 (interacts with) RFX5"
"4643","24530.18452380966","interacts with","FLRT2 (interacts with) CEBPD","false","false","false","interacts with","FLRT2 (interacts with) CEBPD"
"4645","30653.934523809705","interacts with","FLRT2 (interacts with) CREB1","false","false","false","interacts with","FLRT2 (interacts with) CREB1"
"4647","21522.113095238154","interacts with","FLRT2 (interacts with) MYC","false","false","false","interacts with","FLRT2 (interacts with) MYC"
"4649","30308.934523809705","interacts with","FLRT2 (interacts with) JUND","false","false","true","interacts with","FLRT2 (interacts with) JUND"
"4651","4204.835317460354","interacts with","APOC3 (interacts with) REST","false","false","false","interacts with","APOC3 (interacts with) REST"
"4653","4427.6567460317865","interacts with","APOC3 (interacts with) MAZ","false","false","false","interacts with","APOC3 (interacts with) MAZ"
"4655","3465.166666666687","interacts with","APOC3 (interacts with) ELF1","false","false","false","interacts with","APOC3 (interacts with) ELF1"
"4657","4250.067460317496","interacts with","APOC3 (interacts with) MYBL2","false","false","false","interacts with","APOC3 (interacts with) MYBL2"
"4659","6307.978174603199","interacts with","APOC3 (interacts with) FOSL2","false","false","false","interacts with","APOC3 (interacts with) FOSL2"
"4661","5448.061507936546","interacts with","APOC3 (interacts with) RFX5","false","false","false","interacts with","APOC3 (interacts with) RFX5"
"4663","5550.061507936537","interacts with","APOC3 (interacts with) CEBPD","false","false","false","interacts with","APOC3 (interacts with) CEBPD"
"4665","7058.8115079365125","interacts with","APOC3 (interacts with) CREB1","false","false","false","interacts with","APOC3 (interacts with) CREB1"
"4667","4843.5496031746325","interacts with","APOC3 (interacts with) MYC","false","false","false","interacts with","APOC3 (interacts with) MYC"
"4669","6973.811507936524","interacts with","APOC3 (interacts with) JUND","false","false","true","interacts with","APOC3 (interacts with) JUND"
"4671","26657.76666666663","interacts with","TPD52L1 (interacts with) MAZ","false","false","false","interacts with","TPD52L1 (interacts with) MAZ"
"4673","34207.433333333516","interacts with","TPD52L1 (interacts with) FOSL2","false","false","false","interacts with","TPD52L1 (interacts with) FOSL2"
"4675","30990.850000000388","interacts with","TPD52L1 (interacts with) RFX5","false","false","false","interacts with","TPD52L1 (interacts with) RFX5"
"4677","31235.41666666698","interacts with","TPD52L1 (interacts with) CEBPD","false","false","false","interacts with","TPD52L1 (interacts with) CEBPD"
"4679","37184.76666666713","interacts with","TPD52L1 (interacts with) CREB1","false","false","false","interacts with","TPD52L1 (interacts with) CREB1"
"4681","36865.76666666661","interacts with","TPD52L1 (interacts with) JUND","false","false","true","interacts with","TPD52L1 (interacts with) JUND"
"4683","18303.40079365089","interacts with","MTTP (interacts with) REST","false","false","false","interacts with","MTTP (interacts with) REST"
"4685","19273.32936507955","interacts with","MTTP (interacts with) MAZ","false","false","false","interacts with","MTTP (interacts with) MAZ"
"4687","15083.666666666715","interacts with","MTTP (interacts with) ELF1","false","false","false","interacts with","MTTP (interacts with) ELF1"
"4689","18500.293650793683","interacts with","MTTP (interacts with) MYBL2","false","false","false","interacts with","MTTP (interacts with) MYBL2"
"4691","27458.25793650785","interacts with","MTTP (interacts with) FOSL2","false","false","false","interacts with","MTTP (interacts with) FOSL2"
"4693","23715.091269841436","interacts with","MTTP (interacts with) RFX5","false","false","false","interacts with","MTTP (interacts with) RFX5"
"4695","24159.091269841592","interacts with","MTTP (interacts with) CEBPD","false","false","false","interacts with","MTTP (interacts with) CEBPD"
"4697","30726.591269841414","interacts with","MTTP (interacts with) CREB1","false","false","false","interacts with","MTTP (interacts with) CREB1"
"4699","21083.68650793676","interacts with","MTTP (interacts with) MYC","false","false","false","interacts with","MTTP (interacts with) MYC"
"4701","30356.59126984141","interacts with","MTTP (interacts with) JUND","false","false","true","interacts with","MTTP (interacts with) JUND"
"4703","18280.30595238115","interacts with","ZBED5 (interacts with) REST","false","false","false","interacts with","ZBED5 (interacts with) REST"
"4705","19197.220238095324","interacts with","ZBED5 (interacts with) MAZ","false","false","false","interacts with","ZBED5 (interacts with) MAZ"
"4707","18488.9523809526","interacts with","ZBED5 (interacts with) MYBL2","false","false","false","interacts with","ZBED5 (interacts with) MYBL2"
"4709","26696.38452380985","interacts with","ZBED5 (interacts with) FOSL2","false","false","false","interacts with","ZBED5 (interacts with) FOSL2"
"4711","23266.83452380959","interacts with","ZBED5 (interacts with) RFX5","false","false","false","interacts with","ZBED5 (interacts with) RFX5"
"4713","23673.63452380973","interacts with","ZBED5 (interacts with) CEBPD","false","false","false","interacts with","ZBED5 (interacts with) CEBPD"
"4715","29690.884523809746","interacts with","ZBED5 (interacts with) CREB1","false","false","false","interacts with","ZBED5 (interacts with) CREB1"
"4717","20855.898809524195","interacts with","ZBED5 (interacts with) MYC","false","false","false","interacts with","ZBED5 (interacts with) MYC"
"4719","29351.884523809746","interacts with","ZBED5 (interacts with) JUND","false","false","true","interacts with","ZBED5 (interacts with) JUND"
"4721","29879.065079364857","interacts with","TPM2 (interacts with) REST","false","false","false","interacts with","TPM2 (interacts with) REST"
"4723","31462.40793650824","interacts with","TPM2 (interacts with) MAZ","false","false","false","interacts with","TPM2 (interacts with) MAZ"
"4725","24623.06666666666","interacts with","TPM2 (interacts with) ELF1","false","false","false","interacts with","TPM2 (interacts with) ELF1"
"4727","30200.479365079394","interacts with","TPM2 (interacts with) MYBL2","false","false","false","interacts with","TPM2 (interacts with) MYBL2"
"4729","44823.750793651","interacts with","TPM2 (interacts with) FOSL2","false","false","false","interacts with","TPM2 (interacts with) FOSL2"
"4731","38713.2841269844","interacts with","TPM2 (interacts with) RFX5","false","false","false","interacts with","TPM2 (interacts with) RFX5"
"4733","39438.08412698435","interacts with","TPM2 (interacts with) CEBPD","false","false","false","interacts with","TPM2 (interacts with) CEBPD"
"4735","50159.084126983784","interacts with","TPM2 (interacts with) CREB1","false","false","false","interacts with","TPM2 (interacts with) CREB1"
"4737","34417.69365079428","interacts with","TPM2 (interacts with) MYC","false","false","false","interacts with","TPM2 (interacts with) MYC"
"4739","49555.08412698381","interacts with","TPM2 (interacts with) JUND","false","false","true","interacts with","TPM2 (interacts with) JUND"
"4741","18442.078571428767","interacts with","KAT7 (interacts with) REST","false","false","false","interacts with","KAT7 (interacts with) REST"
"4743","19367.10714285723","interacts with","KAT7 (interacts with) MAZ","false","false","false","interacts with","KAT7 (interacts with) MAZ"
"4745","18652.571428571646","interacts with","KAT7 (interacts with) MYBL2","false","false","false","interacts with","KAT7 (interacts with) MYBL2"
"4747","26932.635714286047","interacts with","KAT7 (interacts with) FOSL2","false","false","false","interacts with","KAT7 (interacts with) FOSL2"
"4749","23472.73571428578","interacts with","KAT7 (interacts with) RFX5","false","false","false","interacts with","KAT7 (interacts with) RFX5"
"4751","23883.135714285923","interacts with","KAT7 (interacts with) CEBPD","false","false","false","interacts with","KAT7 (interacts with) CEBPD"
"4753","29953.635714285938","interacts with","KAT7 (interacts with) CREB1","false","false","false","interacts with","KAT7 (interacts with) CREB1"
"4755","21040.464285714675","interacts with","KAT7 (interacts with) MYC","false","false","false","interacts with","KAT7 (interacts with) MYC"
"4757","29611.635714285938","interacts with","KAT7 (interacts with) JUND","false","false","true","interacts with","KAT7 (interacts with) JUND"
"4759","742.0297619047676","interacts with","ARL6IP6 (interacts with) REST","false","false","false","interacts with","ARL6IP6 (interacts with) REST"
"4761","781.3511904761965","interacts with","ARL6IP6 (interacts with) MAZ","false","false","false","interacts with","ARL6IP6 (interacts with) MAZ"
"4763","611.5000000000043","interacts with","ARL6IP6 (interacts with) ELF1","false","false","false","interacts with","ARL6IP6 (interacts with) ELF1"
"4765","750.0119047619108","interacts with","ARL6IP6 (interacts with) MYBL2","false","false","false","interacts with","ARL6IP6 (interacts with) MYBL2"
"4767","1113.172619047622","interacts with","ARL6IP6 (interacts with) FOSL2","false","false","false","interacts with","ARL6IP6 (interacts with) FOSL2"
"4769","961.4226190476261","interacts with","ARL6IP6 (interacts with) RFX5","false","false","false","interacts with","ARL6IP6 (interacts with) RFX5"
"4771","979.4226190476263","interacts with","ARL6IP6 (interacts with) CEBPD","false","false","false","interacts with","ARL6IP6 (interacts with) CEBPD"
"4773","1245.6726190476193","interacts with","ARL6IP6 (interacts with) CREB1","false","false","false","interacts with","ARL6IP6 (interacts with) CREB1"
"4775","854.7440476190544","interacts with","ARL6IP6 (interacts with) MYC","false","false","false","interacts with","ARL6IP6 (interacts with) MYC"
"4777","1230.6726190476195","interacts with","ARL6IP6 (interacts with) JUND","false","false","true","interacts with","ARL6IP6 (interacts with) JUND"
"4779","29384.378571428362","interacts with","EPHX2 (interacts with) REST","false","false","false","interacts with","EPHX2 (interacts with) REST"
"4781","30941.50714285744","interacts with","EPHX2 (interacts with) MAZ","false","false","false","interacts with","EPHX2 (interacts with) MAZ"
"4783","24215.399999999994","interacts with","EPHX2 (interacts with) ELF1","false","false","false","interacts with","EPHX2 (interacts with) ELF1"
"4785","29700.471428571458","interacts with","EPHX2 (interacts with) MYBL2","false","false","false","interacts with","EPHX2 (interacts with) MYBL2"
"4787","44081.6357142859","interacts with","EPHX2 (interacts with) FOSL2","false","false","false","interacts with","EPHX2 (interacts with) FOSL2"
"4789","38072.33571428598","interacts with","EPHX2 (interacts with) RFX5","false","false","false","interacts with","EPHX2 (interacts with) RFX5"
"4791","38785.13571428596","interacts with","EPHX2 (interacts with) CEBPD","false","false","false","interacts with","EPHX2 (interacts with) CEBPD"
"4793","49328.635714285396","interacts with","EPHX2 (interacts with) CREB1","false","false","false","interacts with","EPHX2 (interacts with) CREB1"
"4795","33847.86428571493","interacts with","EPHX2 (interacts with) MYC","false","false","false","interacts with","EPHX2 (interacts with) MYC"
"4797","48734.635714285425","interacts with","EPHX2 (interacts with) JUND","false","false","true","interacts with","EPHX2 (interacts with) JUND"
"4799","16968.16507936534","interacts with","AGTRAP (interacts with) REST","false","false","false","interacts with","AGTRAP (interacts with) REST"
"4801","17890.907936508167","interacts with","AGTRAP (interacts with) MAZ","false","false","false","interacts with","AGTRAP (interacts with) MAZ"
"4803","13905.066666666813","interacts with","AGTRAP (interacts with) ELF1","false","false","false","interacts with","AGTRAP (interacts with) ELF1"
"4805","17155.479365079547","interacts with","AGTRAP (interacts with) MYBL2","false","false","false","interacts with","AGTRAP (interacts with) MYBL2"
"4807","25677.650793651133","interacts with","AGTRAP (interacts with) FOSL2","false","false","false","interacts with","AGTRAP (interacts with) FOSL2"
"4809","22116.584126984264","interacts with","AGTRAP (interacts with) RFX5","false","false","false","interacts with","AGTRAP (interacts with) RFX5"
"4811","22538.98412698417","interacts with","AGTRAP (interacts with) CEBPD","false","false","false","interacts with","AGTRAP (interacts with) CEBPD"
"4813","28786.98412698415","interacts with","AGTRAP (interacts with) CREB1","false","false","false","interacts with","AGTRAP (interacts with) CREB1"
"4815","19613.19365079388","interacts with","AGTRAP (interacts with) MYC","false","false","false","interacts with","AGTRAP (interacts with) MYC"
"4817","28434.98412698416","interacts with","AGTRAP (interacts with) JUND","false","false","true","interacts with","AGTRAP (interacts with) JUND"
"4819","4447.999999999998","interacts with","AGTRAP (interacts with) MAFF","false","false","false","interacts with","AGTRAP (interacts with) MAFF"
"4821","9005.342460317534","interacts with","MCM6 (interacts with) REST","false","false","false","interacts with","MCM6 (interacts with) REST"
"4823","9457.037698412794","interacts with","MCM6 (interacts with) MAZ","false","false","false","interacts with","MCM6 (interacts with) MAZ"
"4825","9108.12698412706","interacts with","MCM6 (interacts with) MYBL2","false","false","false","interacts with","MCM6 (interacts with) MYBL2"
"4827","13151.316269841362","interacts with","MCM6 (interacts with) FOSL2","false","false","false","interacts with","MCM6 (interacts with) FOSL2"
"4829","11461.832936508023","interacts with","MCM6 (interacts with) RFX5","false","false","false","interacts with","MCM6 (interacts with) RFX5"
"4831","11662.232936508039","interacts with","MCM6 (interacts with) CEBPD","false","false","false","interacts with","MCM6 (interacts with) CEBPD"
"4833","14626.482936508055","interacts with","MCM6 (interacts with) CREB1","false","false","false","interacts with","MCM6 (interacts with) CREB1"
"4835","10274.144841269968","interacts with","MCM6 (interacts with) MYC","false","false","false","interacts with","MCM6 (interacts with) MYC"
"4837","14459.482936508055","interacts with","MCM6 (interacts with) JUND","false","false","true","interacts with","MCM6 (interacts with) JUND"
"4839","4847.927777777821","interacts with","CDK4 (interacts with) REST","false","false","false","interacts with","CDK4 (interacts with) REST"
"4841","5104.827777777825","interacts with","CDK4 (interacts with) MAZ","false","false","false","interacts with","CDK4 (interacts with) MAZ"
"4843","3995.1333333333564","interacts with","CDK4 (interacts with) ELF1","false","false","false","interacts with","CDK4 (interacts with) ELF1"
"4845","4900.077777777813","interacts with","CDK4 (interacts with) MYBL2","false","false","false","interacts with","CDK4 (interacts with) MYBL2"
"4847","7272.727777777809","interacts with","CDK4 (interacts with) FOSL2","false","false","false","interacts with","CDK4 (interacts with) FOSL2"
"4849","6281.294444444488","interacts with","CDK4 (interacts with) RFX5","false","false","false","interacts with","CDK4 (interacts with) RFX5"
"4851","6398.894444444477","interacts with","CDK4 (interacts with) CEBPD","false","false","false","interacts with","CDK4 (interacts with) CEBPD"
"4853","8138.394444444452","interacts with","CDK4 (interacts with) CREB1","false","false","false","interacts with","CDK4 (interacts with) CREB1"
"4855","5584.32777777781","interacts with","CDK4 (interacts with) MYC","false","false","false","interacts with","CDK4 (interacts with) MYC"
"4857","8040.394444444464","interacts with","CDK4 (interacts with) JUND","false","false","true","interacts with","CDK4 (interacts with) JUND"
"4859","4627.681385281417","interacts with","DPYSL2 (interacts with) REST","false","false","false","interacts with","DPYSL2 (interacts with) REST"
"4861","4879.338528138564","interacts with","DPYSL2 (interacts with) MAZ","false","false","false","interacts with","DPYSL2 (interacts with) MAZ"
"4863","3792.290909090941","interacts with","DPYSL2 (interacts with) ELF1","false","false","false","interacts with","DPYSL2 (interacts with) ELF1"
"4865","4678.767099567136","interacts with","DPYSL2 (interacts with) MYBL2","false","false","false","interacts with","DPYSL2 (interacts with) MYBL2"
"4867","7002.995670995705","interacts with","DPYSL2 (interacts with) FOSL2","false","false","false","interacts with","DPYSL2 (interacts with) FOSL2"
"4869","6031.795670995715","interacts with","DPYSL2 (interacts with) RFX5","false","false","false","interacts with","DPYSL2 (interacts with) RFX5"
"4871","6146.995670995704","interacts with","DPYSL2 (interacts with) CEBPD","false","false","false","interacts with","DPYSL2 (interacts with) CEBPD"
"4873","7850.9956709956805","interacts with","DPYSL2 (interacts with) CREB1","false","false","false","interacts with","DPYSL2 (interacts with) CREB1"
"4875","5349.05281385285","interacts with","DPYSL2 (interacts with) MYC","false","false","false","interacts with","DPYSL2 (interacts with) MYC"
"4877","7754.995670995692","interacts with","DPYSL2 (interacts with) JUND","false","false","true","interacts with","DPYSL2 (interacts with) JUND"
"4879","1213.0909090909115","interacts with","DPYSL2 (interacts with) MAFF","false","false","false","interacts with","DPYSL2 (interacts with) MAFF"
"4883","14470.400000000132","interacts with","COMMD10 (interacts with) FOSL2","false","false","false","interacts with","COMMD10 (interacts with) FOSL2"
"4885","13087.733333333383","interacts with","COMMD10 (interacts with) RFX5","false","false","false","interacts with","COMMD10 (interacts with) RFX5"
"4887","13248.66666666676","interacts with","COMMD10 (interacts with) CEBPD","false","false","false","interacts with","COMMD10 (interacts with) CEBPD"
"4889","15671.733333333419","interacts with","COMMD10 (interacts with) CREB1","false","false","false","interacts with","COMMD10 (interacts with) CREB1"
"4891","12033.733333333368","interacts with","COMMD10 (interacts with) MYC","false","false","false","interacts with","COMMD10 (interacts with) MYC"
"4893","15535.733333333419","interacts with","COMMD10 (interacts with) JUND","false","false","true","interacts with","COMMD10 (interacts with) JUND"
"4895","8339.46749639255","interacts with","APOA2 (interacts with) REST","false","false","false","interacts with","APOA2 (interacts with) REST"
"4897","8792.974639249707","interacts with","APOA2 (interacts with) MAZ","false","false","false","interacts with","APOA2 (interacts with) MAZ"
"4899","6834.024242424309","interacts with","APOA2 (interacts with) ELF1","false","false","false","interacts with","APOA2 (interacts with) ELF1"
"4901","8431.5282106783","interacts with","APOA2 (interacts with) MYBL2","false","false","false","interacts with","APOA2 (interacts with) MYBL2"
"4903","12619.981782106897","interacts with","APOA2 (interacts with) FOSL2","false","false","false","interacts with","APOA2 (interacts with) FOSL2"
"4905","10869.798448773548","interacts with","APOA2 (interacts with) RFX5","false","false","false","interacts with","APOA2 (interacts with) RFX5"
"4907","11077.398448773485","interacts with","APOA2 (interacts with) CEBPD","false","false","false","interacts with","APOA2 (interacts with) CEBPD"
"4909","14148.148448773461","interacts with","APOA2 (interacts with) CREB1","false","false","false","interacts with","APOA2 (interacts with) CREB1"
"4911","9639.438924963986","interacts with","APOA2 (interacts with) MYC","false","false","false","interacts with","APOA2 (interacts with) MYC"
"4913","13975.148448773474","interacts with","APOA2 (interacts with) JUND","false","false","true","interacts with","APOA2 (interacts with) JUND"
"4915","2186.090909090917","interacts with","APOA2 (interacts with) MAFF","false","false","false","interacts with","APOA2 (interacts with) MAFF"
"4917","18118.533333333533","interacts with","NR1I3 (interacts with) REST","false","false","false","interacts with","NR1I3 (interacts with) REST"
"4919","19027.33333333342","interacts with","NR1I3 (interacts with) MAZ","false","false","false","interacts with","NR1I3 (interacts with) MAZ"
"4921","18325.333333333554","interacts with","NR1I3 (interacts with) MYBL2","false","false","false","interacts with","NR1I3 (interacts with) MYBL2"
"4923","26460.133333333655","interacts with","NR1I3 (interacts with) FOSL2","false","false","false","interacts with","NR1I3 (interacts with) FOSL2"
"4925","23060.9333333334","interacts with","NR1I3 (interacts with) RFX5","false","false","false","interacts with","NR1I3 (interacts with) RFX5"
"4927","23464.13333333354","interacts with","NR1I3 (interacts with) CEBPD","false","false","false","interacts with","NR1I3 (interacts with) CEBPD"
"4929","29428.133333333553","interacts with","NR1I3 (interacts with) CREB1","false","false","false","interacts with","NR1I3 (interacts with) CREB1"
"4931","20671.333333333714","interacts with","NR1I3 (interacts with) MYC","false","false","false","interacts with","NR1I3 (interacts with) MYC"
"4933","29092.133333333553","interacts with","NR1I3 (interacts with) JUND","false","false","true","interacts with","NR1I3 (interacts with) JUND"
"4935","1301.5353896104002","interacts with","EEF1E1 (interacts with) REST","false","false","false","interacts with","EEF1E1 (interacts with) REST"
"4937","1372.3139610389728","interacts with","EEF1E1 (interacts with) MAZ","false","false","false","interacts with","EEF1E1 (interacts with) MAZ"
"4939","1066.5818181818245","interacts with","EEF1E1 (interacts with) ELF1","false","false","false","interacts with","EEF1E1 (interacts with) ELF1"
"4941","1315.9032467532584","interacts with","EEF1E1 (interacts with) MYBL2","false","false","false","interacts with","EEF1E1 (interacts with) MYBL2"
"4943","1969.592532467542","interacts with","EEF1E1 (interacts with) FOSL2","false","false","false","interacts with","EEF1E1 (interacts with) FOSL2"
"4945","1696.442532467545","interacts with","EEF1E1 (interacts with) RFX5","false","false","false","interacts with","EEF1E1 (interacts with) RFX5"
"4947","1728.8425324675459","interacts with","EEF1E1 (interacts with) CEBPD","false","false","false","interacts with","EEF1E1 (interacts with) CEBPD"
"4949","2208.092532467539","interacts with","EEF1E1 (interacts with) CREB1","false","false","false","interacts with","EEF1E1 (interacts with) CREB1"
"4951","1504.4211038961166","interacts with","EEF1E1 (interacts with) MYC","false","false","false","interacts with","EEF1E1 (interacts with) MYC"
"4953","2181.0925324675404","interacts with","EEF1E1 (interacts with) JUND","false","false","true","interacts with","EEF1E1 (interacts with) JUND"
"4955","341.181818181819","interacts with","EEF1E1 (interacts with) MAFF","false","false","false","interacts with","EEF1E1 (interacts with) MAFF"
"4957","20868.66785714302","interacts with","ZNF208 (interacts with) REST","false","false","false","interacts with","ZNF208 (interacts with) REST"
"4959","21915.410714285797","interacts with","ZNF208 (interacts with) MAZ","false","false","false","interacts with","ZNF208 (interacts with) MAZ"
"4961","21106.857142857334","interacts with","ZNF208 (interacts with) MYBL2","false","false","false","interacts with","ZNF208 (interacts with) MYBL2"
"4963","30476.403571428986","interacts with","ZNF208 (interacts with) FOSL2","false","false","false","interacts with","ZNF208 (interacts with) FOSL2"
"4965","26561.25357142863","interacts with","ZNF208 (interacts with) RFX5","false","false","false","interacts with","ZNF208 (interacts with) RFX5"
"4967","27025.653571428807","interacts with","ZNF208 (interacts with) CEBPD","false","false","false","interacts with","ZNF208 (interacts with) CEBPD"
"4969","33894.903571428826","interacts with","ZNF208 (interacts with) CREB1","false","false","false","interacts with","ZNF208 (interacts with) CREB1"
"4971","23808.946428571886","interacts with","ZNF208 (interacts with) MYC","false","false","false","interacts with","ZNF208 (interacts with) MYC"
"4973","33507.903571428826","interacts with","ZNF208 (interacts with) JUND","false","false","true","interacts with","ZNF208 (interacts with) JUND"
