Gene1,Gene2,Type
FOXP1,JAK1,1
FOXP1,CREBL2,1
FOXP1,STIM2,1
FOXP1,NFIA,1
FOXP1,ZNF3,1
FOXP1,SLC36A4,1
FOXP1,RRM2B,1
FOXP1,SETBP1,1
FOXP1,ARID5B,1
FOXP1,ZNF585B,1
FOXP1,DAAM1,1
FOXP1,TIPARP,1
FOXP1,CXXC1,1
FOXP1,PA2G4,1
FOXP1,MRPL1,1
FOXP1,ZBTB20,1
FOXP1,TSC1,1
FOXP1,BAZ2A,1
FOXP1,CADM1,1
FOXP1,MED23,1
FOXP1,IKZF3,1
FOXP1,DNAJC11,1
FOXP1,CSRNP1,1
FOXP1,CREB3L4,1
FOXP1,ZNF721,1
FOXP1,CLP1,1
FOXP1,TBC1D23,1
FOXP1,SOX12,1
FOXP1,TBC1D15,1
FOXP1,GABPA,1
FOXP1,CASD1,1
FOXP1,MAP4K5,1
FOXP1,TEFM,1
FOXP1,ELOVL2,1
FOXP1,TDP2,1
FOXP1,PSMG1,1
FOXP1,IPO8,1
FOXP1,RIN2,1
FOXP1,ARL4A,1
FOXP1,CGGBP1,1
FOXP1,CCDC50,1
FOXP1,PPIP5K2,1
FOXP1,PRPF18,1
FOXP1,ZNF33B,1
FOXP1,AZI2,1
FOXP1,DTL,1
FOXP1,THAP5,1
FOXP1,MND1,1
FOXP1,DNAJB9,1
FOXP1,TRAPPC8,1
FOXP1,BCAR3,1
FOXP1,CCPG1,1
FOXP1,TNFAIP8,1
FOXP1,MBD2,1
FOXP1,CUTC,1
FOXP1,STAT2,1
FOXP1,ATP2C1,1
FOXP1,CDC73,1
FOXP1,SCLT1,1
FOXP1,RNF19A,1
FOXP1,TADA1,1
FOXP1,CENPQ,1
FOXP1,NOP16,1
FOXP1,TRMT61B,1
FOXP1,NOC3L,1
FOXP1,CAPRIN2,1
FOXP1,TRIP4,1
FOXP1,STAT1,1
FOXP1,ASNSD1,1
FOXP1,SREBF2,1
FOXP1,ZDHHC17,1
FOXP1,ZFC3H1,1
FOXP1,MAT2B,1
FOXP1,LRP12,1
FOXP1,TTC4,1
FOXP1,RNF11,1
FOXP1,ZFP62,1
FOXP1,TDRD7,1
FOXP1,HIBCH,1
FOXP1,GOLGA5,1
FOXP1,SRF,1
FOXP1,ZNF398,1
FOXP1,XRN1,1
FOXP1,NOL11,1
FOXP1,ASNS,1
FOXP1,SNX18,1
FOXP1,PUS7,1
FOXP1,UTP15,1
FOXP1,CCNA2,1
FOXP1,SMAD4,1
FOXP1,ZNF787,1
FOXP1,IQGAP2,1
FOXP1,TIGD1,1
FOXP1,TBCE,1
FOXP1,SP4,1
FOXP1,NUP54,1
FOXP1,ANKZF1,1
FOXP1,TFB2M,1
FOXP1,TBX3,1
FOXP1,GTF3C3,1
FOXP1,KLHL28,1
FOXP1,TBPL1,1
FOXP1,OTUD6B,1
FOXP1,AMN1,1
FOXP1,PRC1,1
FOXP1,BIRC2,1
FOXP1,TFDP2,1
FOXP1,ZNF326,1
FOXP1,PLAGL1,1
FOXP1,PIK3R3,1
FOXP1,MAFF,1
FOXP1,LYPLAL1,1
FOXP1,PTAR1,1
FOXP1,PCNA,1
FOXP1,LRRC40,1
FOXP1,LTN1,1
FOXP1,NFAT5,1
FOXP1,GMCL1,1
FOXP1,ELP2,1
FOXP1,DEPDC1B,1
FOXP1,TP53,1
FOXP1,BUB1B,1
FOXP1,SKIL,1
FOXP1,ZNF148,1
FOXP1,YPEL5,1
FOXP1,ZNF318,1
FOXP1,FOXA3,1
FOXP1,ANKRD6,1
FOXP1,USP53,1
FOXP1,ATMIN,1
FOXP1,PRMT3,1
FOXP1,IRF9,1
FOXP1,MAZ,1
FOXP1,SHOC2,1
FOXP1,BBIP1,1
FOXP1,ZBTB4,1
FOXP1,CEP290,1
FOXP1,WDR35,1
FOXP1,TTC14,1
FOXP1,ZNF181,1
FOXP1,COL1A1,1
FOXP1,OXTR,1
FOXP1,NXF1,1
FOXP1,C4orf46,1
FOXP1,ZNF664,1
FOXP1,VPS13C,1
FOXP1,IFT52,1
FOXP1,ITGA4,1
FOXP1,PNPLA8,1
FOXP1,CYB5R4,1
FOXP1,COQ5,1
FOXP1,ALG6,1
FOXP1,FOXN3,1
FOXP1,YEATS4,1
FOXP1,ENC1,1
FOXP1,LIG4,1
FOXP1,CTCF,1
FOXP1,ADNP,1
FOXP1,WWP1,1
FOXP1,KIF15,1
FOXP1,COMMD8,1
FOXP1,CDC27,1
FOXP1,ZNF219,1
FOXP1,RNF138,1
FOXP1,PROSER1,1
FOXP1,PATZ1,1
FOXP1,GRPEL2,1
FOXP1,HPS5,1
FOXP1,NUP155,1
FOXP1,PMP22,1
FOXP1,ZNF461,1
FOXP1,ZFYVE16,1
FOXP1,ZSCAN30,1
FOXP1,TFAP4,1
FOXP1,PIBF1,1
FOXP1,SIRT1,1
FOXP1,CCDC82,1
FOXP1,ASB3,1
FOXP1,MKRN1,1
FOXP1,TMEM106C,1
FOXP1,CAMTA1,1
FOXP1,ZSCAN22,1
FOXP1,ZNF10,1
FOXP1,STAT3,1
FOXP1,NFX1,1
FOXP1,KLHL7,1
FOXP1,CHCHD3,1
FOXP1,KLHL4,1
FOXP1,GOLPH3L,1
FOXP1,DDX20,1
FOXP1,GPR89B,1
FOXP1,ZFAT,1
FOXP1,THYN1,1
FOXP1,GCA,1
FOXP1,PREPL,1
FOXP1,KIAA1324L,1
FOXP1,ITPR2,1
FOXP1,EPB41L5,1
FOXP1,ZNF576,1
FOXP1,EHD3,1
FOXP1,ZNF706,1
FOXP1,GPAM,1
FOXP1,HMBOX1,1
FOXP1,RTKN2,1
FOXP1,GCNT1,1
FOXP1,SASS6,1
FOXP1,NDUFC2-KCTD14,1
FOXP1,DKK1,1
FOXP1,NR4A1,1
FOXP1,ARNT,1
FOXP1,SMAD5,1
FOXP1,SEMA6A,1
FOXP1,SUPV3L1,1
FOXP1,MMP16,1
FOXP1,TSPAN12,1
FOXP1,MRFAP1L1,1
FOXP1,PPARD,1
FOXP1,FNDC3B,1
FOXP1,TGIF2,1
FOXP1,ZNF674,1
FOXP1,USP31,1
FOXP1,GFM1,1
FOXP1,RAD18,1
FOXP1,ZBTB41,1
FOXP1,PPM1H,1
FOXP1,LRBA,1
FOXP1,GATAD2A,1
FOXP1,UBP1,1
FOXP1,LPGAT1,1
FOXP1,TMCC1,1
FOXP1,MIA3,1
FOXP1,ZNF846,1
FOXP1,RELL1,1
FOXP1,PRICKLE1,1
FOXP1,E2F4,1
FOXP1,CNKSR3,1
FOXP1,MTMR6,1
FOXP1,FBXO34,1
FOXP1,E4F1,1
FOXP1,NOG,1
FOXP1,C10orf88,1
FOXP1,WDR41,1
FOXP1,PLAGL2,1
FOXP1,ZNF557,1
FOXP1,HES3,1
FOXP1,FBXL5,1
FOXP1,FASTKD5,1
FOXP1,ZNF302,1
FOXP1,ZNF165,1
FOXP1,ROR2,1
FOXP1,KIF18A,1
FOXP1,DNAAF2,1
FOXP1,ACOX3,1
FOXP1,MAPRE2,1
FOXP1,TTC39B,1
FOXP1,SCO1,1
FOXP1,ALCAM,1
FOXP1,CSTF1,1
FOXP1,STK38L,1
FOXP1,ACO1,1
FOXP1,STAM2,1
FOXP1,GLMN,1
FOXP1,PIK3CA,1
FOXP1,NR2C1,1
FOXP1,HMG20A,1
FOXP1,ZNF30,1
FOXP1,TBC1D4,1
FOXP1,RORA,1
FOXP1,TRIB2,1
FOXP1,TEAD1,1
FOXP1,CEP55,1
FOXP1,TRMT1L,1
FOXP1,MAP4K3,1
FOXP1,TEX10,1
FOXP1,METTL18,1
FOXP1,C1orf112,1
FOXP1,MOB3B,1
FOXP1,ST8SIA1,1
FOXP1,POU2F2,1
FOXP1,INSIG2,1
FOXP1,KIF21A,1
FOXP1,KLF5,1
FOXP1,HOXB5,1
FOXP1,CDCA5,1
FOXP1,CLDND1,1
FOXP1,UACA,1
FOXP1,NR1H2,1
FOXP1,ZNF764,1
FOXP1,IL6ST,1
FOXP1,ESCO2,1
FOXP1,ZNF211,1
FOXP1,ZFP14,1
FOXP1,TCF7L1,1
FOXP1,MORC3,1
FOXP1,DCAF6,1
FOXP1,RCOR3,1
FOXP1,PALB2,1
FOXP1,JUND,1
FOXP1,FBXO3,1
FOXP1,ARFGAP3,1
FOXP1,DUSP12,1
FOXP1,ZNF263,1
FOXP1,REST,1
FOXP1,PRKACB,1
FOXP1,FOXN2,1
FOXP1,CAMK2D,1
FOXP1,EGR2,1
FOXP1,E2F7,1
FOXP1,CCDC138,1
FOXP1,ZNF37A,1
FOXP1,THAP4,1
FOXP1,HDHD2,1
FOXP1,PPP3CB,1
FOXP1,ZNF668,1
FOXP1,ZNF646,1
FOXP1,TEAD4,1
FOXP1,EBAG9,1
FOXP1,ZNF232,1
FOXP1,SORL1,1
FOXP1,RALB,1
FOXP1,WDR44,1
FOXP1,SRCAP,1
FOXP1,CDKN2AIP,1
FOXP1,ZBTB11,1
FOXP1,KAT7,1
FOXP1,FAM160B1,1
FOXP1,SLC5A6,1
FOXP1,TRMT6,1
FOXP1,TP53INP1,1
FOXP1,KLHL24,1
FOXP1,BCAS2,1
FOXP1,AEBP2,1
FOXP1,RPP40,1
FOXP1,BAMBI,1
FOXP1,CC2D1A,1
FOXP1,WDHD1,1
FOXP1,HIF1A,1
FOXP1,NRP2,1
FOXP1,NCAPG,1
FOXP1,TFB1M,1
FOXP1,ZNF282,1
FOXP1,TTC19,1
FOXP1,CDC7,1
FOXP1,ETV1,1
FOXP1,TMX3,1
FOXP1,PMAIP1,1
FOXP1,RLF,1
FOXP1,MELK,1
FOXP1,CALB1,1
FOXP1,UNC5D,1
FOXP1,TERF2,1
FOXP1,CHCHD4,1
FOXP1,GCLC,1
FOXP1,CLDN10,1
FOXP1,ZNF527,1
FOXP1,RBPJ,1
FOXP1,PERP,1
FOXP1,ZNF395,1
FOXP1,STX12,1
FOXP1,BACH2,1
FOXP1,ZNF567,1
FOXP1,JUNB,1
FOXP1,ZNF607,1
FOXP1,REL,1
FOXP1,HEATR1,1
FOXP1,SEC24B,1
FOXP1,IKZF4,1
FOXP1,DUSP4,1
FOXP1,ZNF83,1
FOXP1,ZNF616,1
FOXP1,DARS2,1
FOXP1,NDC80,1
FOXP1,FOXK1,1
FOXP1,CLGN,1
FOXP1,TMF1,1
FOXP1,RAB5A,1
FOXP1,PCGF6,1
FOXP1,ZNF517,1
FOXP1,NGLY1,1
FOXP1,IFNGR1,1
FOXP1,SOX15,1
FOXP1,PDGFRA,1
FOXP1,ZNF26,1
FOXP1,SIX2,1
FOXP1,EDEM3,1
FOXP1,WDFY1,1
FOXP1,TTK,1
FOXP1,MXI1,1
FOXP1,MEIS1,1
FOXP1,ITFG1,1
FOXP1,ZNF611,1
FOXP1,ARHGAP28,1
FOXP1,ANKMY2,1
FOXP1,TMEM47,1
FOXP1,CSPP1,1
FOXP1,SALL2,1
FOXP1,ZNF417,1
FOXP1,ZNF160,1
FOXP1,TXLNG,1
FOXP1,CPEB4,1
FOXP1,GPBP1L1,1
FOXP1,PNRC1,1
FOXP1,ARID4A,1
FOXP1,PARN,1
FOXP1,THAP9,1
FOXP1,ZNF652,1
FOXP1,COL4A2,1
FOXP1,COL4A1,1
FOXP1,GABRB3,1
FOXP1,B4GALT6,1
FOXP1,RAD51AP1,1
FOXP1,RFC3,1
FOXP1,VDR,1
FOXP1,SLC39A11,1
FOXP1,TTC27,1
FOXP1,BEND3,1
FOXP1,PURA,1
FOXP1,VAMP7,1
FOXP1,ZNF785,1
FOXP1,MSX1,1
FOXP1,SAFB2,1
FOXP1,SAFB,1
FOXP1,LIX1,1
FOXP1,DNTTIP1,1
FOXP1,NEDD9,1
FOXP1,KLF7,1
FOXP1,RND3,1
FOXP1,GNA13,1
FOXP1,BTBD10,1
FOXP1,IRF1,1
FOXP1,DZIP1,1
FOXP1,CPE,1
FOXP1,HINFP,1
FOXP1,ANAPC4,1
FOXP1,GNAI1,1
FOXP1,KLF2,1
FOXP1,HESX1,1
FOXP1,ETS1,1
FOXP1,PLK2,1
FOXP1,FLRT3,1
FOXP1,MYO5B,1
FOXP1,CUL1,1
FOXP1,S1PR3,1
FOXP1,PGAP1,1
FOXP1,CCDC126,1
FOXP1,ARID3B,1
FOXP1,FASTKD1,1
FOXP1,NAIF1,1
FOXP1,MITF,1
FOXP1,KLF12,1
FOXP1,CDCA8,1
FOXP1,ZNF202,1
FOXP1,GAD1,1
FOXP1,ZNF268,1
FOXP1,TMEM206,1
FOXP1,TNC,1
FOXP1,SACS,1
FOXP1,PRSS35,1
FOXP1,ZNF256,1
FOXP1,ZNF236,1
FOXP1,DPYSL3,1
FOXP1,ZNF614,1
FOXP1,ZIC2,1
FOXP1,STEAP1B,1
FOXP1,DPF3,1
FOXP1,CLK1,1
FOXP1,BARX2,1
FOXP1,TFAP2C,1
FOXP1,HSF2,1
FOXP1,ANKRD13C,1
FOXP1,TSEN15,1
FOXP1,TBX6,1
FOXP1,CHAMP1,1
FOXP1,MTRR,1
FOXP1,CYLD,1
FOXP1,TSC22D1,1
FOXP1,HSPA13,1
FOXP1,PRIM1,1
FOXP1,BNIP3,1
FOXP1,ACSS3,1
FOXP1,SMAD3,1
FOXP1,POLE2,1
FOXP1,E2F1,1
FOXP1,ZNF146,1
FOXP1,EDEM1,1
FOXP1,RBCK1,1
FOXP1,GLDC,1
FOXP1,ZNF488,1
FOXP1,SEC24D,1
FOXP1,ESRRG,1
FOXP1,ZNF589,1
FOXP1,SH3RF1,1
FOXP1,SAMD8,1
FOXP1,TMSB15B,1
FOXP1,RMI1,1
FOXP1,PDE3B,1
FOXP1,NUAK1,1
FOXP1,GPSM2,1
FOXP1,CCDC66,1
FOXP1,SLC38A9,1
FOXP1,SLC29A1,1
FOXP1,MCM5,1
FOXP1,COL5A1,1
FOXP1,ZNF586,1
FOXP1,MBTPS2,1
FOXP1,BMPR1A,1
FOXP1,AHDC1,1
FOXP1,SKA3,1
FOXP1,PHC1,1
FOXP1,CEBPB,1
FOXP1,ANKFY1,1
FOXP1,ZNF773,1
FOXP1,LTBP1,1
FOXP1,HIVEP2,1
FOXP1,ZNF438,1
FOXP1,RGMB,1
FOXP1,PTPRZ1,1
FOXP1,KBTBD2,1
FOXP1,DSE,1
FOXP1,ZBED5,1
FOXP1,URI1,1
FOXP1,MED14,1
GABPA,TIGD1,1
GABPA,MBTPS2,1
GABPA,MED23,1
GABPA,ZNF721,1
GABPA,THOC5,1
GABPA,CDK5RAP1,1
GABPA,ZNF165,1
GABPA,FAM114A2,1
GABPA,NR1H2,1
GABPA,PPIL1,1
GABPA,ZC3HC1,1
GABPA,SCO1,1
GABPA,TTC4,1
GABPA,GRPEL2,1
GABPA,NOC3L,1
GABPA,TEFM,1
GABPA,ZNF846,1
GABPA,LTN1,1
GABPA,C10orf88,1
GABPA,PPIP5K2,1
GABPA,FBXO28,1
GABPA,TTC14,1
GABPA,GTF3C3,1
GABPA,TRIP4,1
GABPA,INSIG2,1
GABPA,RIOK1,1
GABPA,PRPF18,1
GABPA,CGGBP1,1
GABPA,ZKSCAN1,1
GABPA,ZNF3,1
GABPA,ZNF134,1
GABPA,NUP54,1
GABPA,ZNF461,1
GABPA,RPF1,1
GABPA,GDAP1,1
GABPA,MASTL,1
GABPA,TSR1,1
GABPA,ZNF696,1
GABPA,ZNF26,1
GABPA,ZNF45,1
GABPA,TFB2M,1
GABPA,RPE,1
GABPA,ZNF202,1
GABPA,TATDN1,1
GABPA,FASTKD5,1
GABPA,PIK3CA,1
GABPA,MBD1,1
GABPA,ALKBH1,1
GABPA,ZNF266,1
GABPA,POLR1C,1
GABPA,ARID3B,1
GABPA,SMN1,1
GABPA,E2F4,1
GABPA,RNF20,1
GABPA,POLR1B,1
GABPA,NUP155,1
GABPA,PALB2,1
GABPA,PIBF1,1
GABPA,GFM1,1
GABPA,ASB3,1
GABPA,ZNF773,1
GABPA,CENPQ,1
GABPA,ZNF226,1
GABPA,CDCA5,1
GABPA,VTA1,1
GABPA,KLHL28,1
GABPA,SLC35A3,1
GABPA,DDX56,1
GABPA,ZBTB11,1
GABPA,ZNF668,1
GABPA,ZNF646,1
GABPA,DPH2,1
GABPA,ZNF333,1
GABPA,ACBD3,1
GABPA,ZNF707,1
GABPA,WDR3,1
GABPA,FOXA3,1
GABPA,NXT2,1
GABPA,ZNF227,1
GABPA,TRMT6,1
GABPA,ZNF850,1
GABPA,ZNF17,1
GABPA,THAP5,1
GABPA,DNAJB9,1
GABPA,WDR48,1
GABPA,ZNF791,1
GABPA,ZNF490,1
GABPA,ZNF557,1
GABPA,HDHD2,1
GABPA,NOP16,1
GABPA,GLT8D1,1
GABPA,ZNF616,1
GABPA,RRN3,1
GABPA,ZNF221,1
GABPA,POLQ,1
GABPA,BBS4,1
GABPA,MRPL1,1
GABPA,RAD51AP1,1
GABPA,ZFC3H1,1
GABPA,BCAS2,1
GABPA,CEBPZ,1
GABPA,NUP35,1
GABPA,ZNF654,1
GABPA,ZNF497,1
GABPA,ZNF276,1
GABPA,PAK1IP1,1
GABPA,ZBTB9,1
GABPA,MORC3,1
GABPA,ZNF205,1
GABPA,ZSCAN22,1
GABPA,TBC1D15,1
GABPA,TAF2,1
GABPA,GATM,1
GABPA,SASS6,1
GABPA,ZDHHC6,1
GABPA,ZNF460,1
GABPA,HPS5,1
GABPA,TBCE,1
GABPA,RAB5A,1
GABPA,ZFP62,1
GABPA,MKRN1,1
GABPA,SLC30A9,1
GABPA,EBAG9,1
GABPA,PEX3,1
GABPA,TFCP2,1
GABPA,SENP7,1
GABPA,TBPL1,1
GABPA,HEATR1,1
GABPA,WDR35,1
GABPA,ZNF512,1
GABPA,RSPRY1,1
GABPA,PARPBP,1
GABPA,ELMOD2,1
GABPA,NFXL1,1
GABPA,ZNF561,1
GABPA,APTX,1
GABPA,KIF23,1
GABPA,ZNF121,1
GABPA,LIG4,1
GABPA,TMX3,1
GABPA,ZNF180,1
GABPA,HACL1,1
GABPA,ZFP41,1
GABPA,ELP2,1
GABPA,ZNF691,1
GABPA,MSANTD4,1
GABPA,ZNF417,1
GABPA,ZNF264,1
GABPA,ZNF211,1
GABPA,ZNF800,1
GABPA,RNF13,1
GABPA,MED20,1
GABPA,ZBTB3,1
GABPA,ETV3,1
GABPA,PLAA,1
GABPA,CBLL1,1
GABPA,ZNF284,1
GABPA,TRAPPC11,1
GABPA,RWDD4,1
GABPA,TFB1M,1
GABPA,ZNF263,1
GABPA,ZNF528,1
GABPA,C5orf22,1
GABPA,TMF1,1
GABPA,EDEM3,1
GABPA,NCAPG,1
GABPA,ZNF598,1
GABPA,STAM2,1
GABPA,ZSCAN21,1
GABPA,SHOC2,1
GABPA,BBIP1,1
GABPA,CUTC,1
GABPA,STK38L,1
GABPA,THADA,1
GABPA,ZNF787,1
GABPA,CCDC82,1
GABPA,COQ3,1
GABPA,EXO1,1
GABPA,ZNF138,1
GABPA,ZNF586,1
GABPA,UBP1,1
GABPA,ZNF302,1
GABPA,ZNF587,1
GABPA,METTL18,1
GABPA,C1orf112,1
GABPA,ACOX3,1
GABPA,DLGAP5,1
GABPA,ZNF84,1
GABPA,MED14,1
GABPA,MELK,1
GABPA,ZNF268,1
GABPA,KNTC1,1
GABPA,HIBCH,1
GABPA,ZKSCAN3,1
GABPA,KIF4A,1
GABPA,HMG20A,1
GABPA,ZNF517,1
GABPA,ZNF581,1
GABPA,RB1,1
GABPA,ZNF511,1
GABPA,MFAP1,1
GABPA,ZIK1,1
GABPA,LTV1,1
GABPA,ZNF229,1
GABPA,SRCAP,1
GABPA,YY1,1
GABPA,SPPL2A,1
GABPA,CLP1,1
GABPA,NDUFC2-KCTD14,1
GABPA,IFNGR1,1
GABPA,PNPLA8,1
GABPA,ZSCAN16,1
GABPA,CDC20,1
GABPA,ZNF256,1
GABPA,CHCHD4,1
GABPA,ZNF181,1
GABPA,CCDC152,1
GABPA,AZI2,1
GABPA,CPEB4,1
GABPA,NFX1,1
GABPA,ZNF502,1
GABPA,YBX1,1
GABPA,ZNF396,1
GABPA,ZNF75A,1
GABPA,TRMT1L,1
GABPA,MYNN,1
GABPA,KAT7,1
GABPA,ARID4A,1
GABPA,ZNF829,1
GABPA,STAT1,1
GABPA,CHEK2,1
GABPA,PTAR1,1
GABPA,ZNF223,1
GABPA,ZNF655,1
GABPA,SLC25A38,1
GABPA,RFC3,1
GABPA,ACVR2A,1
GABPA,SLC38A9,1
GABPA,DEPDC1B,1
GABPA,ZNF34,1
GABPA,ZNF250,1
GABPA,TDP2,1
GABPA,RBCK1,1
GABPA,DARS2,1
GABPA,UGGT2,1
GABPA,POLR3C,1
GABPA,ZNF101,1
GABPA,ZNF239,1
GABPA,PMS1,1
GABPA,ZNF585B,1
GABPA,DNMT1,1
GABPA,MAT2B,1
GABPA,ZNF234,1
GABPA,DSCC1,1
GABPA,TEX10,1
GABPA,MAP9,1
GABPA,ZNF544,1
GABPA,POLI,1
GABPA,ZNF160,1
GABPA,ZNF398,1
GABPA,DNTTIP1,1
GABPA,HOMER1,1
GABPA,MTMR2,1
GABPA,THAP4,1
GABPA,PRMT6,1
GABPA,ZNF496,1
GABPA,TERF2,1
GABPA,ZNF85,1
GABPA,GTF2IRD2,1
GABPA,UACA,1
GABPA,ZNF473,1
GABPA,NDFIP2,1
GABPA,ZDHHC21,1
GABPA,ZNF24,1
GABPA,MIA3,1
GABPA,CEP55,1
GABPA,CXXC1,1
GABPA,ZNF493,1
GABPA,DNAJB14,1
GABPA,MCM5,1
GABPA,GTF2IRD2B,1
GABPA,ZNF148,1
GABPA,ATP2C1,1
GABPA,ZFP14,1
GABPA,DDX20,1
GABPA,ATG4C,1
GABPA,NOL11,1
GABPA,UTP15,1
GABPA,TSEN15,1
GABPA,ADNP,1
GABPA,SNX14,1
GABPA,HERC4,1
GABPA,ATMIN,1
GABPA,TGIF2,1
GABPA,ZNF747,1
GABPA,CAPRIN2,1
GABPA,EHD3,1
GABPA,ZNF670,1
GABPA,ZNF587B,1
GABPA,DNAAF2,1
GABPA,GOLGA5,1
GABPA,PRKACB,1
GABPA,PROSER1,1
GABPA,IKZF4,1
GABPA,CHAMP1,1
GABPA,ZNF506,1
GABPA,TXLNA,1
GABPA,TP53,1
GABPA,BLM,1
GABPA,PPT2,1
GABPA,ZNF621,1
GABPA,ZNF70,1
GABPA,ZNF687,1
GABPA,STX12,1
GABPA,ZFYVE16,1
GABPA,POU2F1,1
GABPA,ZNF708,1
GABPA,PLK4,1
GABPA,DECR1,1
GABPA,STK3,1
GABPA,ZNF578,1
GABPA,ZNF613,1
GABPA,GATAD2A,1
GABPA,WDHD1,1
GABPA,RGPD2,1
GABPA,CYB5R4,1
GABPA,ZBED5,1
GABPA,RTKN2,1
GABPA,ZNF311,1
GABPA,MXI1,1
GABPA,DNAJC11,1
GABPA,ZNF136,1
GABPA,AGL,1
GABPA,ZNF441,1
GABPA,ZNF785,1
GABPA,PRDM2,1
GABPA,PARN,1
GABPA,ARL4A,1
GABPA,BAZ2A,1
GABPA,PLSCR1,1
GABPA,ZNF300,1
GABPA,ETV4,1
GABPA,SCLT1,1
GABPA,STAT3,1
GABPA,CLDN7,1
GABPA,ZNF354B,1
GABPA,ARHGAP42,1
GABPA,SLC39A11,1
GABPA,REST,1
GABPA,EMB,1
GABPA,CTCF,1
GABPA,ELMO1,1
GABPA,POU2F2,1
GABPA,SEC24B,1
GABPA,LRBA,1
GABPA,THYN1,1
GABPA,OSBPL3,1
GABPA,TFAP4,1
GABPA,LRRC40,1
GABPA,TRMT61B,1
GABPA,PLAGL2,1
GABPA,TCF7,1
GABPA,ASNS,1
GABPA,MALT1,1
GABPA,ZNF30,1
GABPA,JAK1,1
GABPA,CREBL2,1
GABPA,MTMR6,1
GABPA,IRF9,1
GABPA,PRDM1,1
GABPA,ODC1,1
GABPA,TDRD7,1
GABPA,TMEM206,1
GABPA,IL6ST,1
GABPA,USP31,1
GABPA,RHOT1,1
GABPA,ITGA4,1
GABPA,IQGAP2,1
GABPA,SCMH1,1
GABPA,BCAR3,1
GABPA,GCLC,1
GABPA,CDC73,1
GABPA,MEF2C,1
GABPA,ZNF77,1
GABPA,BHLHE40,1
GABPA,ZNF706,1
GABPA,FOXN3,1
GABPA,DLC1,1
GABPA,ZNF878,1
GABPA,AXL,1
GABPA,NXF1,1
GABPA,ZNF614,1
GABPA,BATF2,1
GABPA,GPAM,1
GABPA,VSNL1,1
GABPA,SEMA6A,1
GABPA,WDFY1,1
GABPA,SAMD3,1
GABPA,FOXD2,1
GABPA,LRP12,1
GABPA,OVOL2,1
GABPA,PGM1,1
GABPA,PYGL,1
GABPA,SRF,1
GABPA,NUSAP1,1
GABPA,PMP22,1
GABPA,STEAP1B,1
GABPA,TMEM106C,1
GABPA,CCDC138,1
GABPA,ZNF280B,1
GABPA,CAMTA1,1
GABPA,MCC,1
GABPA,LPGAT1,1
GABPA,IKZF3,1
GABPA,B3GALNT1,1
GABPA,HES3,1
GABPA,CALB1,1
GABPA,SORL1,1
GABPA,CA2,1
GABPA,OXTR,1
GABPA,KIAA1324L,1
GABPA,ETS1,1
GABPA,SULF2,1
GABPA,TET1,1
GABPA,COBLL1,1
GABPA,DDHD2,1
GABPA,BEND3,1
GABPA,DPYSL3,1
GABPA,ZBTB38,1
GABPA,ELF3,1
GABPA,PLSCR4,1
GABPA,PLK1,1
GABPA,PLOD2,1
GABPA,NCAM1,1
GABPA,ARHGAP29,1
GABPA,NUDT10,1
GABPA,CAPN7,1
GABPA,CLGN,1
GABPA,PALLD,1
GABPA,BARX2,1
GABPA,DSE,1
GABPA,NETO2,1
GABPA,SNAI2,1
GABPA,HOXB5,1
GABPA,ROR2,1
GABPA,ZMIZ1,1
GABPA,MOB3B,1
GABPA,SOX15,1
GABPA,SATB2,1
GABPA,MYOCD,1
GABPA,MKX,1
GABPA,GPR83,1
GABPA,PRICKLE1,1
GABPA,COL4A2,1
GABPA,COL4A1,1
GABPA,FBN1,1
GABPA,DOCK7,1
GABPA,SLC18A2,1
GABPA,LHX6,1
GABPA,CRHBP,1
GATA2,GATA6,1
GATA2,COLEC12,1
GATA2,ANXA3,1
GATA2,IQGAP2,1
GATA2,DLC1,1
GATA2,GNAI1,1
GATA2,PPP1R9A,1
GATA2,GMEB1,1
GATA2,BMP4,1
GATA3,RFESD,1
GATA3,MPHOSPH9,1
GATA3,TBX3,1
GATA3,POU5F1,1
GATA3,SALL4,1
GATA3,B3GNT2,1
GATA3,ATF6,1
GATA3,COLEC12,1
GATA3,MITF,1
GATA3,IQGAP2,1
GATA3,RAPGEF2,1
GATA3,ANXA3,1
GATA3,CD9,1
GATA3,ELMOD2,1
GATA3,DERA,1
GATA3,GATA6,1
GATA3,TEAD4,1
GATA3,MME,1
GATA3,BMP4,1
GATA3,PEX3,1
GATA3,GMEB1,1
GATA3,BTBD10,1
GATA3,DLC1,1
GATA3,ZNF165,1
GATA3,GRHL3,1
GATA3,TMEM106C,1
GATA3,PSMG1,1
GATA3,ZNF613,1
GATA3,RBM47,1
GATA3,TNFAIP8,1
GATA3,VWA5A,1
GATA3,MECOM,1
GATA3,NR3C1,1
GATA3,NHLH2,1
GATA3,DDX20,1
GATA3,BMPR1A,1
GATA3,TCF4,1
GATA3,TFDP2,1
GATA3,BCAR3,1
GATA3,SH2B3,1
GATA3,SYNE2,1
GATA3,MID1,1
GATA3,PLAGL1,1
GATA3,SMAD5,1
GATA3,GNAI1,1
GATA3,CAMK2D,1
GATA3,RNF19A,1
GATA3,ST8SIA1,1
GATA3,PPP1R9A,1
GATA3,KIAA1586,1
GATA3,HSD17B11,1
GATA3,CREB3L2,1
GATA3,ST3GAL6,1
GATA3,EGR2,1
GATA3,SEMA3E,1
